b,cor_ability_delta,cor_ability_r2,cor_delta_r2,linear_r2,quad_r2,full_r2,turning_point,peak_delta
3861,0.5382258604850696,-0.3261636695450458,-0.920999971225311,0.28968707689489426,0.9238870308964955,0.9320858290674766,97.67156750649937,4.226611615521965e-4
3862,0.4625296472809747,-0.2502479243313615,-0.9182751118567871,0.2139336746138629,0.9159761736875415,0.92157199583863,97.6247185167275,4.131939885399574e-4
3863,0.5626731706459246,-0.37871411788194576,-0.9282247463611295,0.31660109696473765,0.9406719298794451,0.9440719413459672,97.74148962019481,4.261471517586421e-4
3864,0.541063799012681,-0.3326063960198854,-0.9213629823262132,0.29275003460203414,0.9357044372327423,0.9431115370116078,97.74532331124158,4.11293549461008e-4
3865,0.5569579470190006,-0.3555105105137223,-0.9230304178655934,0.31020215474761903,0.916386724861483,0.9224484127388461,97.68751283929241,4.178569571948662e-4
3866,0.5521509116570694,-0.3524454000360147,-0.9220193623853646,0.30487062924373337,0.9161365206992239,0.9213315551830834,97.63248327065709,4.1658969071249954e-4
3867,0.5734792466541919,-0.3806742705112908,-0.9279141403264114,0.3288784463430608,0.9229230782295137,0.9279081855741121,97.54457102281117,4.1811025128005164e-4
3868,0.5576690449802537,-0.34780187429875375,-0.9182247152116229,0.310994763729188,0.9362957547967741,0.9414960046648005,97.75673703649821,4.2231829864174467e-4
3869,0.4980401768678593,-0.2886543766768353,-0.9191572844895817,0.2480440177745684,0.911383919408409,0.914087356762841,97.54160393092873,4.094013700617835e-4
3870,0.5495834541193605,-0.33661008486298694,-0.9208370717389469,0.302041973041766,0.935102811625399,0.9389511360573702,97.74710384222543,4.25802066638236e-4
3871,0.5595472784969242,-0.3707819744376622,-0.9245546155784984,0.3130931568733152,0.9229200519552194,0.928491888978829,97.63896695144203,4.229085927147762e-4
3872,0.5201124987586397,-0.31417070447505546,-0.924148171765507,0.27051701136495593,0.9418020580312864,0.944099449650761,97.76897787529718,4.213588532798948e-4
3873,0.5482010496446886,-0.35153810478164105,-0.9230898136400763,0.30052439083153776,0.9197631326588539,0.9224661806825533,97.5672436275336,4.244545570107443e-4
3874,0.5614444864407946,-0.3457050024061278,-0.9213979868318215,0.3152199113547671,0.936958754219258,0.9412638308189517,97.83767733105442,4.123504205792855e-4
3875,0.5271312434685773,-0.2965256049890892,-0.9167270302020564,0.2778673478407282,0.909274815532408,0.9165930542083107,97.53130359204788,4.25460450276121e-4
3876,0.5261100091002117,-0.3149084577892577,-0.9226727195407693,0.2767917416754247,0.9272660522082101,0.9339134942608527,97.63647494521986,4.271891519571358e-4
3877,0.5748197339207936,-0.36563230554921144,-0.9236509969098405,0.3304177265047729,0.9318065668739102,0.9362638095547308,97.63987220083588,4.20819502120362e-4
3878,0.49816913713438404,-0.2778779448184192,-0.9188407701763425,0.24817248919321647,0.9190606863126598,0.9217201715308284,97.52037315885983,4.3598444558509003e-4
3879,0.5426738689380877,-0.34695610609220745,-0.9208654484105451,0.29449492802823224,0.8958515019272197,0.9034065397092125,97.48387792311354,4.231779675368634e-4
3880,0.5539873875024856,-0.3326039833887835,-0.9198126174784947,0.3069020255118308,0.9282119670413073,0.9333873248344591,97.67076845490716,4.119530754543091e-4
3881,0.5676323746843304,-0.3451004808327746,-0.9218841266347523,0.32220651278977236,0.9353918457336419,0.938174213830882,97.857999115591,4.1288583564770207e-4
3882,0.5368189948263852,-0.32789302564061756,-0.92221087532032,0.2881746332064104,0.9120486328101004,0.9192984926548212,97.48541830877588,4.3041952246282433e-4
3883,0.5509909127401066,-0.34354749553281494,-0.9191453196541115,0.30359098592217554,0.9210665914654234,0.9249287050722055,97.59129160721493,4.184487274285324e-4
3884,0.5715467005098136,-0.3618928103036461,-0.9246028669286281,0.32666563086365513,0.9292669820287724,0.9340826548873506,97.68901213939293,4.136447752736312e-4
3885,0.51555660069555,-0.30694689653584323,-0.919332256004176,0.2657986085207503,0.9226433636655197,0.9348197065394668,97.59609063381626,4.2081322103976193e-4
3886,0.5376532597771353,-0.3220350543777631,-0.9174867852851057,0.28907102774897975,0.9082815266099222,0.9182638694623987,97.62687574873395,4.1879103214738714e-4
3887,0.4978813843336857,-0.254579002646097,-0.9142520124803668,0.24788587286602742,0.9274274846340228,0.9290265175669453,97.63070754600058,4.154603075662809e-4
3888,0.5586190854684496,-0.3351120757621799,-0.9190819103728137,0.3120552826496074,0.9238314605038782,0.9335668284922555,97.63419163931202,4.163618271758665e-4
3889,0.5662021308454034,-0.351356998150138,-0.9263508639257746,0.32058485297387423,0.946818462967532,0.9510379660680458,97.68514879533674,4.266453066321743e-4
3890,0.5543364735571963,-0.3515793395427347,-0.9202782954199418,0.30728892591582707,0.919763790103747,0.9266115084669824,97.66320659314441,4.2274650243641007e-4
