Model,Ability_PC1,Ability,Coherence_Cosine_Raw,Coherence_Cosine_Centered,Coherence_R2_1F,RMSE_1F,Delta_g,params_num,gfactor_meta,model_type,size_band,ability_decile
EmbeddedLLM/Mistral-7B-Merge-14-v0.3-ft-step-15936,21.76109006774468,113.21242523425556,0.8510386713787962,0.6026247748442742,0.36315661925610454,0.26239667354679486,0,7,1.282370606,merge_or_moe,2B-20B,9
L-R/LLmRa-1.3B_V2,-23.83517768975935,85.52827536714568,0.5113118406698152,-0.566609310842101,0.32104611113295933,0.3156190210551407,8.00000000000245e-5,1.316,-0.763024841,base_or_other,<2B,3
L-R/LLmRa-1.3B,-16.324304705525044,90.08856381957386,0.5807707018592809,-0.42518704267421836,0.18078402125803883,0.31641875688816795,2.6999999999999e-4,1.312,-0.939616826,base_or_other,<2B,3
Brillibits/Instruct_Mixtral-8x7B-v0.1_Dolly15K,26.542237665623173,116.11533841435147,0.8697018826337403,0.6758897484198565,0.45682695201905144,0.2635354974893986,-1.3999999999997e-4,46.703,1.736436487,merge_or_moe,20B+,10
BAAI/Aquila2-34B,14.761477016360562,108.96255246491239,0.8139894916737012,0.44946103584289754,0.20201522274096229,0.2671427614162306,1.8000000000001e-4,34,1.712382693,base_or_other,20B+,6
lgaalves/gpt2_camel_physics-platypus,-47.67756973022416,71.05217048178505,0.2603644592687399,-0.8236818314624347,0.6784517594813184,0.29887255306248967,-0.00106000000000001,0.124,-0.826990181,base_or_other,<2B,1
lgaalves/gpt2-xl_lima,-26.009184825308402,84.20830901216257,0.49081299893672653,-0.5979981147215492,0.3576017452105278,0.3174223068294792,1.000000000001e-5,1.558,-1.226961807,base_or_other,<2B,2
lgaalves/tinyllama-1.1b-chat-v0.3_platypus,-20.793048971402104,87.37532889797289,0.5419839299107844,-0.5009361882346188,0.25093706468302623,0.3271171132188191,2.0000000000003e-4,1.1,-0.997715625,instruction_or_chat,<2B,3
lgaalves/llama-2-13b-hf-platypus,18.07042555521081,110.97160784942922,0.8417793720524439,0.5979087437403128,0.3574948658411121,0.22058710355362013,1.000000000001e-5,13.016,-0.144860909,base_or_other,2B-20B,7
NeverSleep/Mistral-11B-SynthIAirOmniMix,18.785126107218012,111.40554418161108,0.8405625088697584,0.5742372961666706,0.3297484723088018,0.24386527647870793,3.99999999999845e-5,10.732,1.015343626,merge_or_moe,2B-20B,8
nisten/shqiponja-59b-v1,18.829467664406458,111.43246652361229,0.8347694804453041,0.5435132454037107,0.29540664792926685,0.2647924034886267,8.00000000000245e-5,58.935,1.860952404,base_or_other,20B+,8
nisten/BigCodeLlama-92b,15.990902732055337,109.70900842364975,0.8191910192116243,0.4597868981242174,0.21140399168668533,0.28122376512807823,1.9000000000002e-4,92.08,0.66562954,base_or_other,20B+,7
KnutJaegersberg/internlm-20b-llama,21.182457914301782,112.86110395201737,0.8494622173476236,0.5983966446244512,0.35807854429778907,0.2582477163280098,1.000000000001e-5,20,0.528137626,base_or_other,20B+,8
KnutJaegersberg/Deita-4b,7.925060529373763,104.81176583504451,0.7631816862059234,0.2182529945285165,0.047634369620660366,0.32266553172535156,4.2000000000003e-4,3.95,0.570593866,base_or_other,2B-20B,5
KnutJaegersberg/Qwen-14B-Llamafied,19.094293369573872,111.59325763374237,0.8295634106174594,0.4942585922340957,0.2442915559972253,0.30579814156831653,1.8000000000001e-4,14,1.416670924,base_or_other,2B-20B,8
KnutJaegersberg/Deacon-20B,18.449042959697195,111.20148852790585,0.8355627152369087,0.5444149032827951,0.2963875869164052,0.2588325698437945,8.00000000000245e-5,20.089,0.406397761,base_or_other,20B+,8
KnutJaegersberg/megatron-GPT-2-345m-EvolInstruct,-42.917039457903236,73.94256568269832,0.319620362543943,-0.7723998575687568,0.5966015399722493,0.32133869798568604,-7.1999999999999e-4,0.38,-1.022437953,instruction_or_chat,<2B,2
KnutJaegersberg/RWKV-4-PilePlus-169M-20230520-done-ctx4096,-46.26296584021709,71.91105889567518,0.2796776813759145,-0.8031046881213415,0.6449771400824864,0.31253438868121863,-9.3999999999999e-4,0.131,-0.946341652,base_or_other,<2B,1
KnutJaegersberg/Deacon-34b-qlora-adapter,24.993210179425663,115.17483360583878,0.8623767057683837,0.6437224755880768,0.4143786255772328,0.2705454096344507,-7.9999999999969e-5,34,2.273054871,base_or_other,20B+,10
KnutJaegersberg/Galpaca-30b-MiniOrca,-16.28891111574977,90.11005332939263,0.5820000851139879,-0.40708981768779695,0.1657221196650781,0.33278636159380603,3.1999999999998e-4,29.973,0.012205434,instruction_or_chat,20B+,3
KnutJaegersberg/RWKV-4-PilePlus-430M-20230520-6162-1018Gtokens-ctx4098,-38.891733122087366,76.38656360933594,0.3612398846743165,-0.7515061828263391,0.5647615428262258,0.3108828118072993,-5.3999999999998e-4,0.379,-0.990968612,base_or_other,<2B,2
KnutJaegersberg/Deita-1_8B,-11.15506896664382,93.22710791389959,0.6237549842869057,-0.28021105349382613,0.07851823450011619,0.3479675223875843,4.6000000000001e-4,8,-0.290255395,base_or_other,2B-20B,3
dsvv-cair/alpaca-cleaned-llama-30b-bf16,18.288698981920867,111.10413435991437,0.8335384720483371,0.5258915499763921,0.2765619223365723,0.2693367667694713,1.0999999999999e-4,30,0.268945459,instruction_or_chat,20B+,8
jslin09/bloom-560m-finetuned-fraud,-40.11363507905602,75.64467576273543,0.4047727414232711,-0.6008702401921087,0.36104504554853123,0.48590882500171195,2.000000000002e-5,0.559,-0.855884302,base_or_other,<2B,2
lodrick-the-lafted/Kaiju-A-57B,17.623906433553074,110.7005000835865,0.8238617066608066,0.46897675792468907,0.21993919947354612,0.30222015703684746,2.0999999999998e-4,57.261,2.03685077,base_or_other,20B+,7
lodrick-the-lafted/Winged-Lagomorph-2x13B,2.702776716615059,101.64101316533285,0.7311866158358153,0.07833951443297699,0.006137079521586153,0.3131849463270357,4.2999999999998e-4,21.51,-0.541485367,base_or_other,20B+,5
lodrick-the-lafted/Grafted-Llama2-2x70B,27.329831302799494,116.59353238412837,0.8721580807856537,0.6837721236116183,0.4675443170283369,0.26556793358452,-1.7e-4,125.349,1.574679363,merge_or_moe,20B+,10
lodrick-the-lafted/Grafted-Hermetic-Platypus-B-2x7B,22.32535400567988,113.55502273599588,0.857609812753103,0.6466421213104263,0.4181460330528407,0.23980029037019276,-6.00000000000045e-5,12.879,1.051283902,merge_or_moe,2B-20B,9
osanseviero/mistral-instruct-moe-experimental,19.094986459459854,111.59367844898051,0.8403156647343882,0.5656724124832868,0.3199852782446553,0.2534672509004333,4.99999999999945e-5,12.879,0.807015401,instruction_or_chat,2B-20B,8
osanseviero/mistral-instruct-frankenmerge,17.333502308174733,110.52417882475545,0.8281157339020736,0.4936283334807164,0.24366893161494318,0.2780677063838872,1.4999999999998e-4,8.987,0.898978587,merge_or_moe,2B-20B,7
MayaPH/FinOPT-Lincoln,-45.566483058830336,72.33393415823654,0.3255144249214294,-0.683337644240667,0.4669503360363897,0.4433047063009785,-4.5e-4,0.331,-0.86939786,base_or_other,<2B,1
sr5434/CodegebraGPT-10b,22.237122573866785,113.50145229478578,0.8548108092202596,0.6275933619240902,0.3938734279311725,0.25118300490458845,-3.99999999999845e-5,10,1.191365479,base_or_other,2B-20B,9
teilomillet/MiniMerlin-3B,-2.31565506799711,98.5940309350777,0.6947531781940417,-0.06461721148095997,0.004175384019569406,0.3256307627601383,4.7000000000002e-4,3.02,-0.37874851,base_or_other,2B-20B,4
mediocredev/open-llama-3b-v2-instruct,0.12594037384136397,100.07646573623714,0.7177680728614296,0.0038447969412916633,1.4782463507723165e-5,0.298261159213188,3.9e-4,3.426,-1.034632301,instruction_or_chat,2B-20B,4
h2oai/h2ogpt-gm-oasst1-en-2048-open-llama-7b-preview-300bt-v2,-11.460413179791258,93.04171565761261,0.6260535971516465,-0.2867975759605557,0.08225284957685075,0.34857373723948964,4.5e-4,7,-1.293405342,base_or_other,2B-20B,3
h2oai/h2ogpt-oasst1-512-12b,0.5062402137579581,100.30736791925531,0.721323496504947,0.01592835517502788,2.537124985764194e-4,0.28936030333350654,3.6999999999998e-4,12,-0.96616359,base_or_other,2B-20B,4
h2oai/h2o-danube-1.8b-sft,-2.219686395003872,98.65229910605656,0.6949029735116294,-0.06527410868711822,0.004260709264890861,0.30898104186703257,4.2000000000003e-4,1.831,-0.786953186,base_or_other,<2B,4
h2oai/h2ogpt-gm-oasst1-en-1024-20b,3.4080472405131585,102.0692239782066,0.7420109377441173,0.10633785750122726,0.011307739937943873,0.29017273865834886,3.6999999999998e-4,20,-1.007615345,base_or_other,20B+,5
h2oai/h2ogpt-oig-oasst1-256-6_9b,-6.749127145861207,95.90221181321465,0.6619745287809696,-0.1980216186526748,0.03921256145382024,0.3041984544154576,3.7999999999999e-4,9,-1.073437709,base_or_other,2B-20B,4
nnheui/pythia-410m-sft-full,-39.14572958959544,76.23234756012755,0.35751389763052394,-0.7591504919145682,0.5763094693741426,0.3056252516914156,-5.7000000000001e-4,0.405,-0.867735518,base_or_other,<2B,2
bn999/mistral-4.2B,-10.560386474332068,93.58817429170186,0.6266733022849503,-0.2803411539838434,0.07859116261699028,0.32925128864475894,4.1000000000002e-4,4.423,-0.220659214,base_or_other,2B-20B,3
saberai/Zro1.5_3B,-11.929252233674232,92.7570561609126,0.6188507618913625,-0.30399187633802766,0.09241106087951034,0.34041146762195484,4.2000000000003e-4,2.776,-1.462602129,base_or_other,2B-20B,3
pansophic/rocket-3B,12.251757016905014,107.43875527697313,0.7961123429457648,0.33717210018637367,0.11368502514408263,0.31149360055657044,3.2999999999999e-4,2.795,-0.126019639,base_or_other,2B-20B,6
LoupGarou/WizardCoder-Guanaco-15B-V1.1,-31.531218564829082,80.85556070326248,0.4416569353837806,-0.6396527968591899,0.40915570052978756,0.34501765411036345,-1.0999999999999e-4,15,-1.00019955,instruction_or_chat,2B-20B,2
TeeZee/2xbagel-dpo-34b-v0.2,11.837276564066968,107.18710005303284,0.7925890466943462,0.34022599188685515,0.11575372555539398,0.2979060109751923,3.0000000000002e-4,56.703,1.80520295,instruction_or_chat,20B+,6
TeeZee/DarkForest-20B-v1.2,21.58724569129094,113.10687418790906,0.8500660577963327,0.5947896448768487,0.35377472165272517,0.26566488115925047,1.000000000001e-5,19.994,0.341319969,base_or_other,2B-20B,9
TeeZee/Xwin-LM-70B-V0.1_Jannie,24.447166423608422,114.84329863787957,0.864140383668706,0.6647293776631569,0.4418651455284408,0.25018517387344097,-1.0999999999999e-4,68.977,1.517012086,base_or_other,20B+,10
Corianas/111m,-50.54276122989799,69.31254584196165,0.22811130211842093,-0.8208396917661217,0.6737777995787093,0.3202327268341278,-0.00118000000000001,0.153,-0.655130115,base_or_other,<2B,1
Corianas/Quokka_1.3b,-41.45340864812247,74.83122119510968,0.3322070828294137,-0.7822225329195256,0.6118720910070494,0.3006254217802741,-6.9999999999997e-4,1.416,-0.997903862,base_or_other,<2B,2
Corianas/Quokka_590m,-46.86378821132971,71.54626463984145,0.27126048967076505,-0.8117813147146515,0.6589889029198585,0.30696646873423566,-9.8999999999999e-4,0.666,-0.73949671,base_or_other,<2B,1
Corianas/Quokka_2.7b,-30.294154236968588,81.6066545083494,0.44990403231107884,-0.6606156262408204,0.43641300563355434,0.31347204163064674,-1.4999999999998e-4,2.786,-1.106900556,base_or_other,2B-20B,2
ConvexAI/Pelican-9b-v0.1,-3.723779718407939,97.73907644492363,0.6909863574747681,-0.07712943138434547,0.0059489491856620225,0.43830511431195945,8.4e-4,9.859,1.061145645,base_or_other,2B-20B,4
xDAN-AI/xDAN-L1Mix-DeepThinking-v2,20.6798460075748,112.55593898928785,0.8452294974712184,0.5735834343223203,0.32899795612898486,0.26891867531978075,4.99999999999945e-5,0.001,0.96663482,merge_or_moe,<2B,8
Locutusque/hyperion-medium-preview,23.18362191361655,114.0761271719075,0.8642456592501296,0.6843182191344057,0.4682914250392728,0.22494086262409402,-1.2e-4,7.242,1.192216048,base_or_other,2B-20B,9
Locutusque/TinyMistral-248M-v2.5,-47.95235000490603,70.88533537270825,0.2724786878765943,-0.7629869934050807,0.5821491521053335,0.36992335059524056,-8.6999999999998e-4,0.248,-0.886209067,base_or_other,<2B,1
Locutusque/UltraQwen-7B,15.890990403235234,109.64834582952389,0.8189444018603753,0.46264349656610354,0.21403900491489913,0.2772766778362235,1.8000000000001e-4,7.721,0.575753364,base_or_other,2B-20B,7
Locutusque/LocutusqueXFelladrin-TinyMistral248M-Instruct,-48.40057348404987,70.61319279216703,0.2614464305538987,-0.7899205794231977,0.6239745217962864,0.3421244060450461,-9.7999999999998e-4,0.248,-0.944081242,instruction_or_chat,<2B,1
mwitiderrick/open_llama_3b_glaive_assistant_v0.1,-3.640993259292204,97.78934092607187,0.6875044006692483,-0.11009162405751122,0.012120165687612316,0.2993132880770392,3.9e-4,3.426,-1.058392875,instruction_or_chat,2B-20B,4
mwitiderrick/shearedplats-2.7b-v2-instruct-v0.1,-0.25212392475841544,99.8469208805594,0.7139129919013829,-0.007653181959981247,5.857119410224154e-5,0.29996296812250506,4.0000000000001e-4,2.702,-1.150771787,instruction_or_chat,2B-20B,4
duoqi/Nanbeige-16B-Base-Llama,17.995918960302948,110.92637055609444,0.8326759653459562,0.5272705636245935,0.2780142472649846,0.26406640774665446,9.9999999999989e-5,15.831,0.971999647,base_or_other,2B-20B,7
Devio/test-3b,-33.651667700448,79.56811252947206,0.4160429575233432,-0.6896277617001585,0.4755864497075819,0.32176377557660013,-2.6999999999999e-4,3.5,-0.766339901,base_or_other,2B-20B,2
Devio/test-22B,-8.69786474888717,94.71901971203737,0.647220078520163,-0.22713120537604467,0.051588584455568465,0.3395803659957432,4.6000000000001e-4,21.828,-1.071636641,base_or_other,20B+,4
qnguyen3/quan-1.8b-base,-13.989229212215653,91.50632415582757,0.596980899396379,-0.34942309026496476,0.12209649601031691,0.3415654372732928,3.9e-4,1.8,-0.197818851,base_or_other,<2B,3
malhajar/Mistral-7B-v0.2-meditron-turkish,19.14347174542048,111.62311669006688,0.8379095739122466,0.5455970830852991,0.297676177071175,0.2677476717950909,8.00000000000245e-5,7.242,0.850911276,base_or_other,2B-20B,8
Steelskull/VerA-Etheria-55b,17.68873105552958,110.73985888723729,0.8233747633454904,0.46170623911540953,0.21317265123809293,0.3094418153761573,2.1999999999999e-4,55.588,1.960365223,base_or_other,20B+,7
Steelskull/Umbra-MoE-4x10.7,26.712316280559605,116.21860304754759,0.8682325928814865,0.6586416558184918,0.43380883077931776,0.27787676933840405,-1.2e-4,36.099,1.726141464,base_or_other,20B+,10
Qwen/Qwen2-beta-72B,25.061097545095503,115.2160519795724,0.8591726557212986,0.6267296908411822,0.39279010538187764,0.28372498292579157,-4.99999999999945e-5,72.288,2.17358623,base_or_other,20B+,10
Qwen/Qwen1.5-7B-Chat,11.90032496214888,107.22538040770273,0.7962973250928427,0.3413016063380318,0.11648678648891231,0.29842510430492175,3.0000000000002e-4,2.112,1.06875929,instruction_or_chat,2B-20B,6
Qwen/Qwen2-beta-14B,20.9064052801058,112.69349631937217,0.8420900693993012,0.5454535408222022,0.29751956519546796,0.2925142700130648,9.9999999999989e-5,14.167,1.681847941,base_or_other,2B-20B,8
Qwen/Qwen1.5-0.5B,-26.44811879563926,83.94180663348038,0.48461310081151565,-0.5788164153460521,0.3350284426740576,0.33928434698481047,6.00000000000045e-5,0.62,-0.406870425,base_or_other,<2B,2
msy127/mnsim-dpo-peftmerged-2-eos,13.376014931718128,108.12135773839604,0.808684283131716,0.4417406909253937,0.19513483801923848,0.24735987050683075,1.5999999999999e-4,13.163,-0.061909547,merge_or_moe,2B-20B,6
psyche/kogpt,-47.69338526146302,71.04256795160927,0.2729843505314072,-0.7722146917349421,0.5963155301313006,0.3573135221022643,-8.9e-4,0.392,-0.650986307,base_or_other,<2B,1
OpenAssistant/pythia-12b-sft-v8-2.5k-steps,0.8938074039834617,100.54268253392598,0.7216252974438173,0.027141371051298532,7.366540225363094e-4,0.2997508929129439,4.0000000000001e-4,12,-0.630535681,instruction_or_chat,2B-20B,4
OpenAssistant/stablelm-7b-sft-v7-epoch-3,-19.959100555325058,87.88166755391072,0.5516760656400946,-0.4664419895833911,0.2175681296465113,0.3446473426701909,2.6999999999999e-4,7,-1.168700598,instruction_or_chat,2B-20B,3
SuperAGI/SAM,19.86788147198264,112.06294802762275,0.8485726063214643,0.6169432980100304,0.38061903295948574,0.2307775608267754,-2.000000000002e-5,7.242,1.050278283,base_or_other,2B-20B,8
stabilityai/StableBeluga-7B,14.062174002666122,108.53796487505527,0.8157201871251369,0.48180817564373496,0.2321391181171366,0.2328777065140293,1.0999999999999e-4,6.738,0.059347326,base_or_other,2B-20B,6
stabilityai/japanese-stablelm-instruct-gamma-7b,14.274131221180767,108.66665644766341,0.8139095694218198,0.45121294188670663,0.20359311892605292,0.25706560954308455,1.5999999999999e-4,7.242,0.234372677,instruction_or_chat,2B-20B,6
stabilityai/stablelm-2-zephyr-1_6b,2.9616229430609162,101.79817378566199,0.7317288603611277,0.08004060922834415,0.006406499125634513,0.33583974580709763,4.8999999999999e-4,1.645,-0.202977423,base_or_other,<2B,5
stabilityai/stablelm-base-alpha-7b,-25.501695329404463,84.51643544337199,0.4972835290751782,-0.584750495873857,0.34193314242472617,0.32213788635492674,3.99999999999845e-5,6.889,-1.213638158,base_or_other,2B-20B,2
alchemonaut/QuartetAnemoi-70B-t0.0001,27.575194435976087,116.74250663322371,0.8689651736823016,0.6673000638634741,0.4452893752321867,0.2802457275869555,-1.3999999999997e-4,68.977,2.103949887,base_or_other,20B+,10
openaccess-ai-collective/manticore-30b-chat-pyg-alpha,20.49978212755145,112.44661172007514,0.8508716507914993,0.6363700984445377,0.4049669021943064,0.226265522789391,-3.99999999999845e-5,32.529,0.410217633,instruction_or_chat,20B+,8
Weyaxi/Qwen-72B-Llama,20.75021620539944,112.59866483503288,0.8364641610271527,0.5349729614436033,0.2861960694757332,0.29839298052402574,1.2e-4,72.289,1.9917345,base_or_other,20B+,8
Weyaxi/TekniumAiroboros-Nebula-7B,16.092198567688705,109.77051102534298,0.8250661070882168,0.4906376683143968,0.2407253215689822,0.2602329558230757,1.3000000000001e-4,7.242,0.258160916,base_or_other,2B-20B,7
Weyaxi/Helion-4x34B,25.891619123678044,115.7203100028744,0.8643463403396549,0.6569579511951188,0.43159374963848074,0.2705573896469806,-1.0999999999999e-4,113.663,2.456929676,base_or_other,20B+,10
Weyaxi/HelpSteer-filtered-Solar-Instruct,22.75356641144231,113.81501542836118,0.8575337997194559,0.6354517778154475,0.40379896192880504,0.2517512201533594,-4.99999999999945e-5,10.732,1.212276095,instruction_or_chat,2B-20B,9
Weyaxi/Luban-Marcoroni-13B-v2,18.170648899539685,111.03245927918526,0.8384513319062196,0.5755103748235507,0.3312121915295366,0.23510929261000277,3.000000000003e-5,13.016,0.271561963,base_or_other,2B-20B,7
Weyaxi/OpenHermes-2.5-neural-chat-v3-3-openchat-3.5-1210-Slerp,26.828749611504392,116.2892965043135,0.8704821081854693,0.6734667909922565,0.4535575185694014,0.2681419823012543,-1.3999999999997e-4,7.242,1.566922939,merge_or_moe,2B-20B,10
Weyaxi/a,19.871633243265574,112.065225946487,0.8433863732709471,0.6003378848047626,0.36040557593185263,0.2410452002464108,0,8.03,0.244248447,base_or_other,2B-20B,8
nkpz/llama2-22b-daydreamer-v3,14.200102558390977,108.62170933475423,0.8159535269947755,0.4709579589148838,0.22180139906526497,0.24219373487575327,1.3000000000001e-4,22,0.182970608,base_or_other,20B+,6
Enno-Ai/ennodata-raw-pankajmathur-13b-peft,16.394819731458778,109.95424995975152,0.8289596399090902,0.5338884089713543,0.2850368332339558,0.23643203982425998,8.00000000000245e-5,13.016,0.29852218,base_or_other,2B-20B,7
Enno-Ai/vigogne2-enno-13b-sft-lora-4bit,17.080728294433808,110.37070499842976,0.8339685910890595,0.5612292213341901,0.3149782388793708,0.22936472908640154,4.99999999999945e-5,13,0.046433159,instruction_or_chat,2B-20B,7
shitshow123/TinyLlama-1.1B-ChatStrong-DPO-PPO,-44.3505275837576,73.07221154933083,0.3481947900717996,-0.6535733915212932,0.4271581781046575,0.4676598948127321,-2.8e-4,1.035,-1.005427394,instruction_or_chat,<2B,2
rinna/bilingual-gpt-neox-4b-instruction-sft,-28.779512934597772,82.5262814618701,0.47447875623569546,-0.5836879329152447,0.3406916030308783,0.3645485452854524,6.00000000000045e-5,3.796,-1.091220392,instruction_or_chat,2B-20B,2
shareAI/CodeLLaMA-chat-13b-Chinese,-7.016967375970504,95.73959040941419,0.6564898249751997,-0.19263409647275556,0.037107895123870804,0.32547186408155415,4.3999999999999e-4,12.852,-0.403252512,instruction_or_chat,2B-20B,4
psmathur/model_51,23.835214097004542,114.47174673781335,0.8628463708964689,0.6679181576563812,0.44611466532708977,0.24183217487042966,-1.0999999999999e-4,68.715,1.425671916,base_or_other,20B+,9
psmathur/orca_mini_3b,-10.645450225604499,93.53652713384656,0.6358546601300809,-0.26082663931655947,0.06803053577716389,0.35877425461048384,5e-4,3.324,-1.003235502,instruction_or_chat,2B-20B,3
pszemraj/pythia-31m-simplepile-lite-2048-scratch-2e,-48.97354611952403,70.26530773292095,0.26201342641728664,-0.7638255443050534,0.5834294621329126,0.37680789223316913,-9.0999999999996e-4,0.03,-0.485600255,base_or_other,<2B,1
kwchoi/DPO_mistral_v01_7b_ultra_0130_1k,15.496670665689797,109.40893135007954,0.8197309751944449,0.45343184261680325,0.2056004358988639,0.2773666414809333,1.9000000000002e-4,7.242,0.313827887,instruction_or_chat,2B-20B,7
one-man-army/una-neural-chat-v3-3-P2-OMA,25.532749842836292,115.50241956047323,0.8640727308093201,0.6496853735134202,0.42209108455726674,0.27203985782792883,-8.9999999999979e-5,7.242,1.274711918,instruction_or_chat,2B-20B,10
jondurbin/airoboros-7b-gpt4-1.4.1-qlora,10.93763065138853,106.6408726204197,0.7967284811412157,0.3507868732706927,0.12305143045902178,0.26587366588782707,2.4000000000001e-4,7,-1.142569173,base_or_other,2B-20B,5
jondurbin/airoboros-13b-gpt4-1.4-fp16,17.8708253924809,110.85041896511302,0.8373168496362978,0.5604258699462984,0.31407715570505357,0.24047637226921603,4.99999999999945e-5,13,-0.440347513,base_or_other,2B-20B,7
jondurbin/airoboros-65b-gpt4-1.4-peft,21.587535734298857,113.10705028991245,0.8539543703010517,0.6359126946519731,0.40438495521952467,0.238559516268712,-4.99999999999945e-5,65,0.760814474,base_or_other,20B+,9
codemateai/CodeMate-v0.1,15.63702731298844,109.49415004559485,0.8177180016363839,0.4537786966947424,0.2059151055739724,0.2796094852049592,1.9000000000002e-4,33.744,0.563515396,base_or_other,20B+,7
LeoLM/leo-hessianai-7b-chat-bilingual,7.52907417655846,104.57133945639941,0.7681673395189726,0.23043288428728195,0.053099314160946265,0.28950607194017625,3.2999999999999e-4,7,-0.409354836,instruction_or_chat,2B-20B,5
ise-uiuc/Magicoder-S-DS-6.7B,-18.529675496255305,88.74955476278379,0.5564610075834611,-0.42419333634722284,0.17993998660138477,0.3601928860518793,3.5000000000001e-4,6.741,-0.400599999,base_or_other,2B-20B,3
PocketDoc/Dans-PileOfSets-Mk1-llama-13b-merged,17.12972349372544,110.40045283759879,0.8355946090229459,0.5668518633582845,0.32132103499275366,0.2266842308755951,3.99999999999845e-5,13,-0.606221252,merge_or_moe,2B-20B,7
PocketDoc/Dans-AdventurousWinds-7b,20.16056648176763,112.24065414422505,0.8497051901718922,0.6382988662062791,0.4074254426002093,0.22139025456358752,-3.99999999999845e-5,7.242,0.978822118,base_or_other,2B-20B,8
PocketDoc/Dans-CreepingSenseOfDoom,12.234543613173615,107.42830401698936,0.8042768164698347,0.4111587660141847,0.16905153087030733,0.24698672231087115,1.7e-4,12.852,-0.282895516,base_or_other,2B-20B,6
PocketDoc/Dans-PersonalityEngine-30b,20.91888441779174,112.70107313069688,0.8543278180179504,0.6613538827341582,0.4373889582075412,0.21603149928691615,-7.00000000000145e-5,30,0.422651754,base_or_other,20B+,8
postbot/emailgen-pythia-410m-deduped,-37.53339577034267,77.21128933065563,0.38248514137737344,-0.7058902387912513,0.49828102922078144,0.3429409009345849,-3.7999999999999e-4,0.506,-0.911755125,base_or_other,<2B,2
postbot/distilgpt2-emailgen,-49.87763051424911,69.7163854393421,0.23636008481282877,-0.8179231598228223,0.6689982953745551,0.3194602039371365,-0.00113999999999997,0.088,-0.45322355,base_or_other,<2B,1
postbot/gpt-neo-1.3B-emailgen,-29.46806680428177,82.10822030341546,0.46079522806234774,-0.6313050369528289,0.3985460496820189,0.32962635146552766,-7.00000000000145e-5,1.3,-1.148546811,base_or_other,<2B,2
postbot/gpt2-medium-emailgen,-43.681865865003715,73.47819502435627,0.31249124581337817,-0.7712887796496978,0.594886381613531,0.32823200835426614,-7.4999999999997e-4,0.38,-0.627818237,base_or_other,<2B,2
v1olet/v1olet_marcoroni-go-bruins-7B,-41.49002466750694,74.80898947707593,0.3849022294155307,-0.6206165084354542,0.38516485054262484,0.47731826625525486,-8.9999999999979e-5,7,-0.971886141,base_or_other,2B-20B,2
The-Face-Of-Goonery/HuginnV5.5-12.6B,25.39256655662917,115.41730612257385,0.8600846734629222,0.6334021082608431,0.40119823074927297,0.2824730202942651,-6.00000000000045e-5,12.913,1.662598609,base_or_other,2B-20B,10
vibhorag101/llama-2-13b-chat-hf-phr_mental_therapy,4.362891666175639,102.64896564303758,0.7519507127987802,0.11302934506995624,0.012775632846937834,0.3492203091949353,5.3000000000003e-4,13,-1.09280164,instruction_or_chat,2B-20B,5
vibhorag101/llama-2-7b-chat-hf-phr_mental_health-2048,7.957446125802491,104.83142901690486,0.7734321790481602,0.2532605612468138,0.06414091188304083,0.27677044649821686,3.0000000000002e-4,6.607,-0.698927503,instruction_or_chat,2B-20B,5
nnethercott/llava-v1.5-7b-hf-vicuna,10.488168458215469,106.36797794444361,0.7894817579307954,0.33101599369644175,0.10957158808283451,0.27224412843925633,2.5999999999998e-4,6.739,-0.073090827,base_or_other,2B-20B,5
huangyt/Mistral-7B-v0.1-Open-Platypus_2.5w-r16-gate_up_down,22.338451361587904,113.56297490361075,0.8597596362419228,0.6628590962063211,0.439382181423453,0.22975958143265002,-8.9999999999979e-5,7.242,1.073579095,base_or_other,2B-20B,9
HuggingFaceH4/starchat-beta,13.202316160327952,108.01589509736426,0.80703604140852,0.3966797370046356,0.15735481375006188,0.2781895586248374,2.3e-4,15.517,-0.670532817,instruction_or_chat,2B-20B,6
HWERI/pythia-70m-deduped-cleansharegpt-en,-49.36882812582656,70.02530900406775,0.24756778204956276,-0.8019557285358527,0.6431329905314784,0.33486053477233013,-0.00107000000000002,0.07,-0.889976641,base_or_other,<2B,1
HWERI/pythia-1.4b-deduped-sharegpt,-22.1273849047074,86.5651758357277,0.5282545138349433,-0.5332947864231804,0.2844033292261453,0.3195988805454163,1.4000000000002e-4,1.415,-0.670274409,base_or_other,<2B,3
Charlie911/vicuna-7b-v1.5-general-temporal-merged,10.117497342706793,106.14292192082944,0.7870516346005876,0.323741586721859,0.10480861497317973,0.26924081490021184,2.5999999999998e-4,6.738,-0.194272298,merge_or_moe,2B-20B,5
Charlie911/vicuna-7b-v1.5-lora-timedial-unit-080091,10.037139959424472,106.0941322730989,0.7886291389798147,0.3362125364776682,0.11303886968474186,0.25600987185047375,2.3e-4,6.607,-0.333541088,instruction_or_chat,2B-20B,5
Charlie911/vicuna-7b-v1.5-lora-temporal-sharegpt,10.701993083285409,106.4978033283368,0.7924394842414817,0.3525630691903613,0.12430071775692164,0.25865071654626054,2.1999999999999e-4,7,-0.421583122,base_or_other,2B-20B,5
